Num;Décision;Mention;DICT;QSION;RDACT;MATHS;HGEO;ANGL;SVT;SCPHY;ECM;EPS;DS_EN;LGFAC;Tot;sexe;age;etablissement
210496;ADM;ABIEN;0;4;12;19;17;5;17;15;11;10;;12;198;M;15;CEG AHEPE
210497;AJ;;0;6;10;10;14;3;16;6;10;11;;14;149;F;17;LYCEE AHEPE 
210498;ADM;PASS;7;9;15;14;15;5;14;8;10;15;;16;188;M;25;LYCEE AHEPE 
210499;AJ;;0;4;13;12;13;3;13;6;7;13;;12;143;M;22;LYCEE AHEPE 
210500;ADM;PASS;0;8;13;15;16;5;13;4;13;10;;12;168;F;18;CEG AHEPE
210501;ADM;PASS;0;2;13;11;17;3;14;10;14;14;;12;172;F;16;CEG ZAFI
210502;ADM;PASS;0;11;12;14;12;6;10;8;12;10;;13;162;M;19;CEG AHEPE
210503;AJ;;0;3;10;9;14;6;16;6;8;12;;11;144;M;17;I.O.N.D. DE LA DORMITION
210504;ADM;PASS;2;6;10;7;12;6;14;12;12;13;;13;160;M;23;I.O.N.D. DE LA DORMITION
210505;ADM;ABIEN;0;7;12;17;16;9;18;12;12;12;17;;206;M;17;CEG AHEPE
210506;ADM;PASS;1;8;11;8;14;5;11;11;12;12;16;;160;M;18;LYCEE AHEPE 
210507;ADM;PASS;1;8;10;10;12;8;16;9;10;11;;11;161;F;15;CEG AHEPE
210508;AJ;;0;1;9;10;13;6;18;10;6;10;14;;149;M;15;LYCEE AHEPE 
210509;ADM;PASS;0;6;12;15;15;6;15;13;11;13;15;;188;M;18;LYCEE AHEPE 
210510;AJ;;0;5;10;8;9;7;15;10;5;14;;12;139;M;17;I.O.N.D. DE LA DORMITION
210511;AJ;;0;5;10;5;11;5;16;7;6;11;;12;128;F;18;LYCEE AHEPE 
210512;AJ;;0;5;9;10;12;4;14;7;8;12;;14;139;F;17;LYCEE AHEPE 
210513;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;F;20;I.O.N.D. DE LA DORMITION
210514;AJ;;0;6;10;4;7;4;14;3;5;10;;11;101;M;14;I.O.N.D. DE LA DORMITION
210515;ADM;ABIEN;0;4;10;17;18;6;16;14;10;13;18;;194;M;18;LYCEE AHEPE 
210516;ADM;PASS;0;5;11;6;18;8;17;14;13;12;17;;186;M;15;LYCEE AHEPE 
210517;ADM;PASS;1;8;10;10;14;6;14;9;8;15;;17;161;F;15;LYCEE AHEPE 
210518;ADM;PASS;0;10;11;6;15;6;17;8;15;10;16;;171;F;16;CEG AHEPE
210519;AJ;;0;2;9;5;9;5;14;8;6;12;;17;121;M;19;I.O.N.D. DE LA DORMITION
210520;AJ;;0;6;8;9;11;5;9;6;7;10;13;;119;M;20;CEG AHEPE
210521;AJ;;0;2;9;4;6;3;10;6;4;10;5;;86;M;17;I.O.N.D. DE LA DORMITION
210522;AJ;;0;1;8;10;15;4;12;6;10;14;;11;136;M;17;CEG ZAFI
210523;AJ;;0;4;9;6;12;6;12;7;7;14;;7;126;M;21;CEG ZAFI
210524;AJ;;0;2;10;5;13;7;14;7;11;14;;12;142;M;17;CEG ZAFI
210525;AJ;;0;6;9;9;14;4;12;7;11;0;;6;138;M;19;LYCEE AHEPE 
210526;ADM;PASS;0;6;11;11;17;6;15;11;9;13;;16;174;M;20;LYCEE AHEPE 
210527;ADM;ABIEN;0;7;11;16;16;7;16;14;12;12;18;;198;M;14;LYCEE AHEPE 
210528;AJ;;0;7;9;5;5;6;10;3;4;10;14;;95;M;18;I.O.N.D. DE LA DORMITION
210529;AJ;;0;3;10;11;12;10;12;9;7;10;;11;146;M;14;COLLEGE METHODISTE DE ZAFI
210530;AJ;;0;3;10;5;5;5;9;3;5;10;;5;87;M;22;I.O.N.D. DE LA DORMITION
210531;AJ;;0;6;12;7;14;13;10;4;8;12;;16;149;F;19;LYCEE AHEPE 
210532;ADM;PASS;0;5;9;10;14;8;15;8;12;15;;14;166;F;17;CEG AHEPE
210533;AJ;;0;8;11;5;12;4;13;6;11;14;14;;140;M;20;LYCEE AHEPE 
210534;AJ;;0;4;10;5;13;5;12;11;6;12;16;;135;M;19;LYCEE AHEPE 
210535;ADM;PASS;1;10;11;9;11;8;13;10;12;Inap.;8;12;161;F;18;CEG ZAFI
210536;ADM;PASS;5;10;14;9;13;10;10;6;11;11;;16;167;F;18;LYCEE AHEPE 
210537;AJ;;0;2;9;6;12;9;8;5;6;10;;8;112;F;21;LYCEE AHEPE 
210538;AJ;;0;3;9;9;12;5;11;10;9;10;;7;133;M;17;COLLEGE METHODISTE DE ZAFI
210539;ADM;PASS;0;8;11;14;17;6;10;15;10;10;;15;179;M;15;CEG ZAFI
210540;ADM;PASS;3;10;14;9;15;7;13;12;11;12;;16;182;M;16;LYCEE AHEPE 
210541;AJ;;0;2;10;3;9;5;7;3;6;10;;;88;F;15;I.O.N.D. DE LA DORMITION
210542;ADM;ABIEN;0;10;12;16;17;10;14;16;12;10;;11;205;M;14;CEG ZAFI
210543;AJ;;0;7;9;8;12;6;12;10;7;11;15;;141;F;23;LYCEE AHEPE 
210544;ADM;ABIEN;3;5;14;10;16;7;18;14;11;10;;15;193;M;15;LYCEE AHEPE 
210545;AJ;;0;9;14;11;12;3;13;8;8;10;;11;148;F;14;CEG ZAFI
210546;ADM;ABIEN;12;19;11;15;14;10;17;5;14;11;;12;206;M;15;CEG AHEPE
210547;AJ;;0;4;8;12;13;7;16;5;10;10;;11;147;M;14;CEG AHEPE
210548;ADM;PASS;0;11;12;12;17;7;12;13;10;15;;16;187;F;16;CEG ZAFI
210549;ADM;ABIEN;1;8;15;9;17;10;17;11;11;12;;16;196;M;15;LYCEE AHEPE 
210550;AJ;;0;2;7;5;5;5;10;7;8;10;;11;97;F;17;I.O.N.D. DE LA DORMITION
210551;AJ;;0;2;10;5;8;5;6;3;7;13;8;;93;F;16;LYCEE AHEPE 
210552;AJ;;0;2;9;10;12;6;15;5;9;12;;8;136;F;16;CEG AHEPE
210553;ADM;PASS;1;5;9;10;14;6;15;12;8;13;13;;160;M;20;LYCEE AHEPE 
210554;AJ;;0;3;10;8;11;4;13;6;8;10;;7;123;M;15;CEG AHEPE
210555;AJ;;0;2;10;11;8;5;9;6;9;11;5;;119;F;18;LYCEE AHEPE 
210556;AJ;;0;6;12;8;14;9;9;3;7;10;;10;130;F;18;CEG AHEPE
210557;AJ;;0;2;10;7;13;4;16;7;7;15;12;;137;M;16;LYCEE AHEPE 
210558;AJ;;0;8;12;10;8;12;8;6;10;10;;13;143;M;15;COLLEGE METHODISTE DE ZAFI
210559;AJ;;0;5;13;8;15;4;12;7;9;15;;12;148;M;18;LYCEE AHEPE 
210560;AJ;;0;4;9;7;8;5;10;5;6;14;13;;111;M;20;LYCEE AHEPE 
210561;AJ;;0;5;11;7;14;2;11;7;11;12;11;;134;M;18;LYCEE AHEPE 
210562;ADM;BIEN;16;12;17;15;19;15;17;14;11;10;17;;249;M;14;LYCEE AHEPE 
210563;AJ;;0;6;11;8;11;5;9;10;11;14;15;;145;M;21;LYCEE AHEPE 
210564;ADM;PASS;1;7;10;11;15;7;13;9;8;12;14;;160;M;14;LYCEE AHEPE 
210565;AJ;;0;6;11;8;10;4;14;5;5;11;12;;123;M;18;LYCEE AHEPE 
210566;ADM;PASS;0;5;12;11;17;8;16;8;10;13;;13;175;F;15;CEG ZAFI
210567;ADM;PASS;2;5;10;10;15;6;11;12;12;11;;7;160;M;18;CEG ZAFI
210568;AJ;;0;7;10;5;12;5;12;3;13;0;15;;132;M;17;LYCEE AHEPE 
210569;ADM;PASS;1;6;12;10;14;7;11;11;7;14;16;;160;M;21;LYCEE AHEPE 
210570;ADM;PASS;0;9;11;14;15;6;12;12;11;10;;13;174;M;16;LYCEE AHEPE 
210571;AJ;;0;2;9;7;11;5;11;4;6;15;;;113;M;17;LYCEE AHEPE 
210572;ADM;PASS;4;8;11;16;15;11;12;8;8;11;;16;180;M;16;CEG AHEPE
210573;ADM;PASS;1;5;10;10;15;6;14;7;11;14;14;;160;M;19;CEG AHEPE
210574;AJ;;0;5;9;9;14;6;10;8;13;13;;14;150;M;20;CEG ZAFI
210575;AJ;;0;3;8;4;7;4;8;3;4;15;7;;84;M;15;I.O.N.D. DE LA DORMITION
210576;AJ;;0;5;9;11;15;7;11;6;9;15;;9;146;F;15;COLLEGE METHODISTE DE ZAFI
210577;AJ;;0;3;9;7;11;4;16;11;8;15;11;;141;M;22;I.O.N.D. DE LA DORMITION
210578;ADM;ABIEN;0;7;7;17;19;6;16;13;12;14;;16;196;M;18;CEG ZAFI
210579;ADM;PASS;0;6;11;10;16;9;15;10;8;13;;11;168;F;14;LYCEE AHEPE 
210580;ADM;PASS;1;6;8;14;11;6;14;11;11;13;;8;160;F;22;LYCEE AHEPE 
210581;ADM;PASS;1;6;10;17;14;4;15;6;10;10;;12;161;F;16;LYCEE AHEPE 
210582;AJ;;0;4;9;10;14;4;15;10;9;15;;7;151;F;14;LYCEE AHEPE 
210583;ADM;BIEN;6;13;15;13;17;13;18;14;16;13;;14;238;M;18;LYCEE AHEPE 
210584;AJ;;0;7;10;11;8;11;9;8;7;12;;12;139;F;25;I.O.N.D. DE LA DORMITION
210585;AJ;;0;2;9;13;12;6;14;5;8;10;;11;137;F;15;COLLEGE METHODISTE DE ZAFI
210586;AJ;;0;3;8;10;14;5;12;4;9;14;;11;132;M;22;CEG ZAFI
210587;ADM;PASS;0;4;10;14;18;7;17;12;7;10;11;;175;M;16;LYCEE AHEPE 
210588;AJ;;0;4;9;6;8;5;12;5;8;15;;7;115;M;17;LYCEE AHEPE 
210589;ADM;PASS;1;7;10;8;16;6;13;8;10;15;15;;160;M;16;LYCEE AHEPE 
210590;ADM;PASS;1;6;11;9;14;7;14;9;8;14;;15;160;F;16;CEG ZAFI
210591;AJ;;0;0;0;0;0;0;0;0;0;Inap.;0;0;0;F;26;I.O.N.D. DE LA DORMITION
210592;AJ;;0;7;10;10;14;4;10;10;9;10;;14;145;F;16;LYCEE AHEPE 
210593;ADM;PASS;2;5;11;16;17;5;12;11;9;11;;12;172;F;19;LYCEE AHEPE 
210594;AJ;;0;5;9;11;13;5;11;2;10;11;;7;128;M;16;LYCEE AHEPE 
210595;ADM;PASS;0;10;8;14;18;6;12;12;13;13;17;;184;M;20;LYCEE AHEPE 
210596;AJ;;0;4;9;10;6;5;11;7;8;10;;9;116;F;18;LYCEE AHEPE 
210597;AJ;;0;1;9;11;14;5;13;3;11;10;;14;137;M;16;CEG AHEPE
210598;ADM;PASS;1;6;8;12;17;6;12;10;9;12;;13;160;M;15;CEG ZAFI
210599;AJ;;0;6;8;9;13;4;8;7;7;11;;11;120;F;21;LYCEE AHEPE 
210600;ADM;PASS;1;4;9;10;15;5;12;12;10;15;;15;161;F;20;CEG ZAFI
210601;ADM;PASS;1;7;10;11;15;6;13;7;13;10;;12;160;M;14;CEG AHEPE
210602;ADM;PASS;0;6;11;16;16;7;13;7;11;10;11;;169;F;19;LYCEE AHEPE 
210603;ADM;PASS;1;7;12;14;10;8;12;5;10;15;15;;160;F;16;LYCEE AHEPE 
210614;AJ;;0;1;10;10;14;3;9;5;6;13;;3;118;M;21;CEG ZAFI
210615;AJ;;0;4;9;12;10;3;14;5;8;12;;7;128;M;20;CEG AHEPE
210616;AJ;;0;8;10;7;11;9;12;5;7;12;;16;137;F;17;LYCEE AHEPE 
210617;ADM;PASS;0;9;11;16;16;4;18;9;12;15;;13;189;F;16;CEG AHEPE
210618;ADM;PASS;1;7;12;14;12;5;15;7;10;13;8;;161;F;17;CEG AHEPE
210619;AJ;;0;4;14;8;13;4;14;6;10;10;;11;143;M;15;CEG AHEPE
210620;AJ;;0;6;11;8;12;3;9;6;9;10;14;;126;F;21;LYCEE AHEPE 
210621;ADM;PASS;1;9;10;10;11;6;15;9;10;14;;15;161;M;19;LYCEE AHEPE 
210622;ADM;PASS;0;1;11;11;16;6;18;8;11;11;;11;165;M;18;CEG AHEPE
210623;ADM;PASS;1;5;8;9;15;5;16;9;12;13;13;;160;M;20;CEG AHEPE
210624;AJ;;0;11;8;9;14;6;10;9;8;14;;8;143;F;18;CEG ZAFI
210625;AJ;;0;3;10;7;7;4;9;1;5;11;;11;91;M;19;LYCEE AHEPE 
210626;AJ;;0;8;9;11;14;4;13;9;5;14;;11;143;F;18;LYCEE AHEPE 
210627;AJ;;0;6;9;8;13;7;14;6;6;10;14;;136;M;18;LYCEE AHEPE 
210628;ADM;PASS;1;4;13;7;15;5;14;12;10;10;14;;161;M;17;LYCEE AHEPE 
210629;AJ;;0;7;12;9;12;5;12;5;8;12;;11;136;F;17;LYCEE AHEPE 
210630;ADM;PASS;0;6;11;14;14;6;15;8;11;10;;8;164;M;18;CEG AHEPE
210631;ADM;PASS;1;6;11;10;13;8;9;8;13;15;;17;161;F;15;CEG ZAFI
210632;AJ;;0;3;12;9;12;6;9;4;9;12;;8;127;M;20;LYCEE AHEPE 
210633;AJ;;0;7;12;9;14;7;11;7;8;13;;12;148;F;17;LYCEE AHEPE 
210634;AJ;;0;8;12;6;14;6;14;3;11;10;14;;144;M;15;CEG AHEPE
210635;AJ;;0;11;11;8;8;4;6;4;7;12;;13;112;F;17;LYCEE AHEPE 
210636;AJ;;0;0;0;0;0;0;0;0;0;Inap.;0;0;0;F;23;I.O.N.D. DE LA DORMITION
210637;AJ;;0;4;14;6;11;6;8;7;10;14;;15;137;F;17;LYCEE AHEPE 
210638;AJ;;0;0;0;0;0;0;0;0;0;0;;;0;M;20;LYCEE AHEPE 
210639;ADM;PASS;15;9;14;7;12;12;9;8;7;10;;16;167;F;18;LYCEE AHEPE 
210640;ADM;PASS;0;9;10;11;17;4;15;9;9;15;;12;166;M;17;LYCEE AHEPE 
210641;ADM;PASS;1;4;12;9;14;10;12;10;10;11;;9;160;M;24;CEG AHEPE
210642;AJ;;0;6;8;9;11;3;10;9;7;11;;8;121;M;20;LYCEE AHEPE 
210643;AJ;;0;2;8;7;9;5;10;5;5;10;;11;101;M;17;I.O.N.D. DE LA DORMITION
210644;AJ;;0;5;8;5;15;6;11;6;11;11;;8;130;F;19;COLLEGE METHODISTE DE ZAFI
210645;ADM;PASS;0;7;9;7;18;7;13;9;12;10;;14;161;M;18;CEG ZAFI
210646;AJ;;0;3;7;4;8;5;10;4;9;10;;9;97;F;17;CEG AHEPE
210647;ADM;PASS;0;7;9;6;17;10;15;7;12;Inap.;12;13;164;M;18;CEG ZAFI
210648;ADM;PASS;0;6;9;14;17;7;16;12;14;12;16;;191;M;16;LYCEE AHEPE 
210649;ADM;PASS;1;5;10;8;13;10;14;9;9;13;;15;160;M;19;I.O.N.D. DE LA DORMITION
210650;AJ;;0;1;7;4;6;3;8;2;8;10;2;;77;F;18;I.O.N.D. DE LA DORMITION
210651;AJ;;0;2;7;4;6;4;9;1;4;14;6;;76;M;21;I.O.N.D. DE LA DORMITION
210652;ADM;PASS;0;5;9;10;18;9;16;10;10;12;13;;174;M;14;LYCEE AHEPE 
210653;ADM;PASS;1;4;8;15;10;7;14;10;10;15;;12;160;F;14;LYCEE AHEPE 
210654;ADM;PASS;0;8;9;11;14;8;13;8;13;12;;14;166;M;16;COLLEGE METHODISTE DE ZAFI
210655;ADM;PASS;1;15;9;12;15;5;14;14;12;10;;15;183;F;16;LYCEE AHEPE 
210656;ADM;PASS;10;8;10;10;16;10;18;8;13;10;;11;189;M;16;LYCEE AHEPE 
210657;AJ;;0;5;8;5;10;6;8;4;6;15;;8;104;M;21;LYCEE AHEPE 
210658;AJ;;0;2;10;8;13;6;16;7;11;10;;16;149;F;16;CEG AHEPE
210659;ADM;PASS;6;10;8;4;17;13;16;7;7;10;;12;162;M;20;CEG ZAFI
210660;ADM;PASS;0;9;10;14;15;13;11;8;8;15;13;;175;F;18;COLLEGE METHODISTE DE ZAFI
210661;ADM;PASS;2;7;10;11;14;6;16;10;12;15;15;;177;M;18;LYCEE AHEPE 
210662;ADM;PASS;6;10;10;10;12;7;13;10;7;11;17;;160;M;21;LYCEE AHEPE 
210663;ADM;PASS;0;3;10;7;17;9;16;11;11;10;15;;170;M;17;CEG AHEPE
210664;ADM;PASS;2;7;10;10;15;7;12;11;10;10;;11;160;F;21;LYCEE AHEPE 
210665;AJ;;0;3;10;11;15;6;8;10;11;10;;16;150;M;18;LYCEE AHEPE 
210666;ADM;PASS;0;7;12;13;17;7;14;9;7;14;;16;174;F;15;CEG ZAFI
210667;ADM;PASS;0;8;9;11;16;8;15;12;13;11;;14;181;M;18;COLLEGE METHODISTE DE ZAFI
210668;AJ;;0;6;11;13;10;7;8;10;5;Inap.;14;16;143;M;24;I.O.N.D. DE LA DORMITION
210669;ADM;PASS;1;6;9;8;12;6;13;12;13;13;14;;160;M;16;LYCEE AHEPE 
210670;ADM;PASS;0;7;14;7;15;5;16;14;9;13;;15;175;F;18;LYCEE AHEPE 
210671;AJ;;0;5;8;5;13;7;11;10;11;Inap.;12;12;139;F;14;CEG ZAFI
210672;AJ;;0;6;8;5;11;4;13;12;10;13;;12;137;M;19;CEG ZAFI
210673;ADM;PASS;0;4;9;19;14;4;17;8;11;10;;16;173;F;18;LYCEE AHEPE 
210674;AJ;;0;3;9;6;11;6;7;10;8;11;;11;119;F;20;I.O.N.D. DE LA DORMITION
210675;ADM;PASS;1;6;10;12;16;6;10;11;8;13;;14;160;M;22;LYCEE AHEPE 
210676;ADM;PASS;1;7;9;10;16;7;17;8;8;10;;13;161;F;18;LYCEE AHEPE 
210677;AJ;;0;7;10;7;14;5;12;8;8;12;;15;142;M;19;LYCEE AHEPE 
210678;AJ;;0;5;11;6;6;3;7;8;5;10;12;;99;M;19;I.O.N.D. DE LA DORMITION
210679;AJ;;0;9;9;8;14;5;11;12;7;13;16;;149;M;16;LYCEE AHEPE 
210680;ADM;PASS;2;6;10;10;15;5;10;10;11;15;;19;160;M;21;CEG AHEPE
210681;ADM;ABIEN;6;13;8;15;18;3;18;17;14;13;18;;213;M;17;LYCEE AHEPE 
210682;AJ;;0;6;9;10;13;7;11;9;10;10;;17;149;M;16;LYCEE AHEPE 
210683;AJ;;0;5;10;6;14;4;10;10;11;14;16;;144;M;17;LYCEE AHEPE 
210684;ADM;PASS;0;8;10;11;15;5;14;11;12;14;18;;173;M;21;LYCEE AHEPE 
210685;ADM;ABIEN;0;11;9;15;17;7;14;12;13;13;;15;193;F;19;COLLEGE METHODISTE DE ZAFI
210686;AJ;;0;8;10;7;15;4;8;6;7;15;19;;132;F;14;LYCEE AHEPE 
210687;AJ;;0;3;10;5;14;4;9;12;9;12;;17;136;M;20;CEG ZAFI
210688;ADM;BIEN;16;14;11;11;18;11;19;13;14;11;;17;230;F;23;LYCEE AHEPE 
210689;AJ;;0;4;8;11;7;7;13;12;4;10;16;;133;F;20;I.O.N.D. DE LA DORMITION
210690;AJ;;0;7;7;4;8;5;9;10;1;11;;3;96;M;18;I.O.N.D. DE LA DORMITION
210691;ADM;PASS;0;8;8;14;18;9;15;11;9;10;;18;181;M;19;CEG ZAFI
210692;ADM;PASS;1;6;10;13;18;7;15;14;13;11;;11;189;M;16;CEG AHEPE
210693;AJ;;0;5;10;6;15;8;8;6;12;14;17;;144;F;16;LYCEE AHEPE 
210694;AJ;;0;7;9;6;11;6;11;6;5;14;;14;123;M;20;LYCEE AHEPE 
210695;AJ;;0;6;10;11;15;6;9;11;7;12;;13;149;M;18;LYCEE AHEPE 
210696;AJ;;0;5;9;8;16;5;8;7;4;10;18;;124;M;18;LYCEE AHEPE 
210697;ADM;BIEN;14;10;10;19;17;12;18;17;13;11;19;;242;M;16;LYCEE AHEPE 
210698;ADM;PASS;0;10;10;10;16;12;14;11;10;12;13;;181;M;22;LYCEE AHEPE 
210699;ADM;PASS;0;6;8;15;14;8;15;11;11;13;;15;178;F;20;CEG AHEPE
210700;AJ;;0;1;10;6;12;9;7;10;8;11;;16;131;M;18;CEG ZAFI
210701;ADM;PASS;11;7;9;9;16;9;15;7;7;14;;15;171;M;17;LYCEE AHEPE 
210702;ADM;PASS;1;8;10;7;14;11;11;8;10;15;17;;161;F;20;LYCEE AHEPE 
210703;AJ;;0;3;8;5;13;8;10;4;5;10;12;;111;F;19;I.O.N.D. DE LA DORMITION
210704;ADM;PASS;3;7;9;8;17;13;14;9;8;10;;15;171;M;17;LYCEE AHEPE 
210705;ADM;ABIEN;7;10;13;8;19;13;15;11;16;14;18;;216;M;16;LYCEE AHEPE 
210706;ADM;ABIEN;0;4;10;11;17;12;18;13;14;10;17;;199;M;19;LYCEE AHEPE 
210707;ADM;PASS;0;10;10;12;17;9;13;12;11;14;;14;186;M;20;CEG ZAFI
210708;AJ;;0;3;9;9;5;7;5;8;5;10;8;;99;F;18;LYCEE AHEPE 
210709;AJ;;0;2;8;12;9;6;13;12;7;11;;5;137;M;19;LYCEE AHEPE 
210710;AJ;;0;5;7;12;12;5;9;8;3;12;;6;119;M;23;COLLEGE METHODISTE DE ZAFI
210711;ADM;PASS;0;6;9;14;14;10;13;10;12;10;;12;172;F;14;LYCEE AHEPE 
210712;ADM;PASS;0;4;12;18;16;10;8;11;10;10;16;;179;M;15;LYCEE AHEPE 
210713;ADM;PASS;0;6;9;8;17;8;13;16;11;12;;9;172;M;16;CEG ZAFI
210714;ADM;BIEN;0;6;10;20;18;15;14;17;12;15;;16;228;F;15;LYCEE AHEPE 
210715;ADM;ABIEN;0;8;9;10;19;11;18;18;13;14;18;;213;M;18;LYCEE AHEPE 
210716;ADM;PASS;0;6;8;10;17;12;13;11;12;11;;16;178;F;13;COLLEGE METHODISTE DE ZAFI
210717;ADM;ABIEN;0;5;8;14;18;14;15;16;11;11;;16;203;M;15;CEG ZAFI
210718;ADM;PASS;1;10;8;9;15;11;13;7;10;10;;13;160;F;17;CEG AHEPE
210719;ADM;PASS;0;9;10;10;17;15;13;8;14;10;;13;186;F;20;CEG AHEPE
210720;AJ;;0;3;8;6;14;11;10;5;11;11;16;;139;F;18;CEG AHEPE
210721;ADM;PASS;0;6;8;18;15;7;15;13;13;10;14;;188;M;16;LYCEE AHEPE 
210722;AJ;;0;7;8;8;14;9;13;7;9;13;13;;149;M;16;LYCEE AHEPE 
210723;ADM;PASS;0;9;9;12;17;9;17;8;11;15;;13;183;M;16;CEG AHEPE
210724;AJ;;0;4;9;7;9;7;9;3;4;10;;14;104;M;19;I.O.N.D. DE LA DORMITION
210725;ADM;PASS;0;7;14;6;18;15;17;8;8;11;;14;184;M;23;LYCEE AHEPE 
210726;ADM;ABIEN;3;7;9;11;16;10;16;14;12;13;14;;193;M;19;CEG AHEPE
210727;ADM;PASS;1;9;8;6;16;13;15;4;9;13;17;;160;M;20;LYCEE AHEPE 
210728;ADM;PASS;0;3;9;13;19;8;15;7;12;11;16;;175;F;16;LYCEE AHEPE 
210729;AJ;;0;3;9;7;12;10;14;8;10;11;;12;146;M;21;CEG ZAFI
210730;ADM;ABIEN;13;7;8;17;16;11;15;9;11;11;12;;197;F;14;LYCEE AHEPE 
210731;ADM;PASS;0;4;10;12;14;10;10;7;12;12;15;;161;M;17;CEG AHEPE
210732;ADM;PASS;1;4;10;9;12;13;12;9;10;0;15;;160;F;16;LYCEE AHEPE 
210733;ADM;PASS;0;5;9;9;14;14;16;8;9;10;9;;163;M;19;I.O.N.D. DE LA DORMITION
210734;AJ;;0;1;9;8;13;13;5;9;8;12;;14;137;F;20;COLLEGE METHODISTE DE ZAFI
210735;ADM;PASS;1;3;10;10;15;9;10;12;8;15;;14;161;M;18;CEG ZAFI
210736;ADM;ABIEN;0;4;9;13;19;8;16;17;11;14;;12;196;M;18;CEG ZAFI
210737;ADM;PASS;0;2;11;10;17;11;17;11;13;10;;9;182;M;16;COLLEGE METHODISTE DE ZAFI
210738;ADM;BIEN;20;13;15;12;16;15;15;10;13;0;;16;230;F;16;LYCEE AHEPE 
210739;ADM;PASS;0;8;13;6;17;7;18;11;9;10;;11;171;M;19;I.O.N.D. DE LA DORMITION
210740;ADM;PASS;1;7;12;7;15;7;17;8;9;10;;13;161;M;18;I.O.N.D. DE LA DORMITION
210741;AJ;;0;3;11;10;9;4;8;3;9;0;;13;114;F;20;CEG AHEPE
210742;AJ;;0;2;9;10;6;9;6;7;7;15;;14;119;F;14;LYCEE AHEPE 
210743;ADM;ABIEN;9;6;13;16;16;7;13;14;9;15;;11;197;M;18;LYCEE AHEPE 
210744;ADM;ABIEN;14;9;15;7;19;11;16;13;9;12;16;;210;M;15;LYCEE AHEPE 
210745;ADM;PASS;0;5;12;12;14;4;14;9;12;11;14;;164;M;18;CEG AHEPE
210746;AJ;;0;0;0;0;0;0;0;0;0;0;;0;0;M;18;COLLEGE METHODISTE DE ZAFI
210747;ADM;PASS;0;9;10;10;15;7;16;10;10;11;;13;169;M;19;CEG ZAFI
210748;AJ;;0;4;10;7;10;4;9;4;7;12;;11;109;M;20;CEG AHEPE
210749;AJ;;0;6;9;13;13;6;8;7;9;15;7;;141;M;18;LYCEE AHEPE 
210750;AJ;;0;4;8;6;2;6;5;1;5;12;;11;73;M;14;I.O.N.D. DE LA DORMITION
210751;AJ;;0;4;9;11;12;5;10;8;10;10;14;;138;M;16;CEG AHEPE
210752;ADM;PASS;1;7;13;10;18;8;16;10;8;10;16;;179;M;14;LYCEE AHEPE 
210753;ADM;PASS;1;5;10;10;14;5;14;9;12;12;14;;160;M;21;CEG AHEPE
210754;AJ;;0;6;9;10;5;4;8;2;6;13;;14;101;F;15;LYCEE AHEPE 
210755;AJ;;0;4;10;7;12;3;9;2;5;10;;14;104;F;18;LYCEE AHEPE 
210756;AJ;;0;6;9;10;8;6;11;8;5;15;8;;125;M;17;LYCEE AHEPE 
210757;ADM;PASS;0;6;10;13;15;4;14;13;11;13;;9;169;F;15;LYCEE AHEPE 
210758;AJ;;0;4;9;7;12;3;13;6;9;14;13;;129;M;24;CEG AHEPE
210759;AJ;;0;3;8;10;10;6;12;5;10;15;;12;132;F;19;CEG AHEPE
210760;AJ;;0;1;9;9;15;4;15;5;11;12;;13;142;M;19;CEG AHEPE
210761;ADM;ABIEN;0;6;10;14;18;9;12;15;11;14;;14;192;F;14;CEG ZAFI
210762;ADM;PASS;0;5;8;14;15;4;14;11;11;14;16;;168;M;17;CEG AHEPE
210763;AJ;;0;1;8;9;9;5;11;9;5;13;;11;117;F;17;LYCEE AHEPE 
210764;AJ;;0;7;8;9;14;2;14;10;5;12;;14;137;F;16;LYCEE AHEPE 
210765;AJ;;0;4;7;13;15;6;12;7;10;13;;8;147;F;18;CEG AHEPE
210766;ADM;PASS;1;7;9;10;15;8;14;9;10;12;;10;160;F;17;LYCEE AHEPE 
210767;ADM;PASS;1;7;7;10;15;4;15;9;11;15;;15;160;F;16;CEG AHEPE
210768;AJ;;0;2;7;7;6;1;9;2;3;11;3;;73;M;16;I.O.N.D. DE LA DORMITION
210769;ADM;PASS;0;11;7;14;14;4;7;14;12;13;;16;163;F;15;CEG ZAFI
210770;ADM;PASS;3;10;7;6;18;5;10;12;15;13;;8;162;M;21;CEG ZAFI
210771;AJ;;0;6;6;14;13;5;12;8;9;13;;5;143;F;16;LYCEE AHEPE 
210772;ADM;PASS;4;10;9;15;16;8;12;11;12;14;;13;187;F;17;LYCEE AHEPE 
210773;ADM;PASS;4;5;7;14;19;9;13;13;12;12;17;;190;M;18;LYCEE AHEPE 
210774;ADM;PASS;1;10;8;13;15;7;14;8;7;15;;10;160;M;21;CEG AHEPE
210775;AJ;;0;6;8;12;8;3;9;5;4;15;;10;109;F;22;LYCEE AHEPE 
210776;ADM;ABIEN;10;11;12;18;18;7;15;16;7;11;17;;213;F;17;LYCEE AHEPE 
210777;AJ;;0;3;7;10;12;4;12;7;9;14;11;;130;M;21;CEG ZAFI
210778;AJ;;0;6;7;13;12;4;9;5;6;10;;0;118;M;14;LYCEE AHEPE 
