Num;Décision;Mention;DICT;QSION;RDACT;MATHS;HGEO;ANGL;SVT;SCPHY;ECM;EPS;DS_EN;LGFAC;Tot;sexe;age;etablissement
410044;AJ;;0;4;11;2;5;6;5;2;6;11;5;;79;F;14;CEG DOUFOULI
410045;AJ;;0;7;10;7;17;8;11;5;9;13;16;;149;M;18;CEG BLITTA-GARE I
410046;AJ;;0;5;8;5;5;8;7;1;8;15;10;;94;M;19;CPL LE MIRACLE
410047;AJ;;0;3;13;5;6;8;9;4;8;14;0;8;113;M;21;LYCEE WARAGNI
410048;AJ;;0;3;11;5;10;8;9;7;9;10;;16;126;F;21;LYCEE WARAGNI
410049;AJ;;0;4;13;3;7;5;8;5;9;15;11;;110;F;14;CEG BLITTA-GARE I
410050;ADM;PASS;1;3;13;7;12;10;12;10;12;15;10;;161;M;21;CEG BLITTA GARE II
410051;AJ;;0;3;10;6;7;8;9;9;5;13;;11;115;M;22;CEG BLITTA-GARE I
410052;ADM;PASS;5;6;10;6;15;7;13;7;14;13;;13;161;M;15;CEG BLITTA-GARE I
410053;ADM;PASS;0;9;11;7;18;10;18;6;18;15;7;;190;M;17;CEG BLITTA-GARE I
410054;ADM;PASS;1;8;13;9;12;9;12;6;12;11;;15;161;F;15;CEG BLITTA-GARE I
410055;AJ;;0;3;11;6;11;8;9;3;9;13;6;0;120;M;16;LYCEE WARAGNI
410056;ADM;PASS;4;10;10;7;13;7;16;7;14;12;;18;169;F;16;LYCEE WARAGNI
410057;ADM;PASS;0;10;11;7;13;9;14;8;13;15;;14;169;M;19;CEG BLITTA-CARREFOUR
410058;AJ;;0;10;11;5;11;8;10;3;9;14;;13;131;F;18;CEG BLITTA-GARE I
410059;AJ;;0;3;11;7;10;7;11;7;7;15;;11;129;F;15;CEG BLITTA-GARE I
410060;ADM;ABIEN;0;7;13;8;18;15;19;13;16;15;13;;219;M;22;CEG BLITTA GARE II
410061;AJ;;0;9;12;5;12;8;9;4;9;15;0;5;132;M;17;CPL LE MIRACLE
410062;ADM;PASS;8;10;14;7;14;11;10;6;10;10;;11;163;M;14;CEG BLITTA-CARREFOUR
410063;ADM;PASS;0;9;11;8;17;8;11;8;11;15;;11;163;M;17;CEG BLITTA-CARREFOUR
410064;AJ;;0;5;8;2;4;7;5;1;8;15;7;;80;M;18;CEG BLITTA-GARE I
410065;ADM;PASS;14;10;11;8;14;11;14;9;12;14;;15;191;M;19;CEG BLITTA-CARREFOUR
410066;ADM;PASS;4;7;10;9;15;8;13;7;11;12;15;;164;M;16;CEG BLITTA-GARE I
410067;AJ;;5;6;11;4;9;12;10;4;10;0;9;5;131;M;16;CEG BLITTA-CARREFOUR
410068;AJ;;9;11;11;8;8;11;7;5;11;14;;11;147;F;18;CEG BLITTA-CARREFOUR
410069;AJ;;0;4;13;7;13;7;11;7;9;10;12;0;140;M;18;LYCEE WARAGNI
410070;AJ;;0;5;10;6;13;8;7;8;11;13;;8;134;M;17;CEG BLITTA-GARE I
410071;AJ;;0;7;12;7;12;7;12;9;11;12;12;;151;M;17;CEG BLITTA-GARE I
410072;ADM;PASS;2;4;12;8;16;10;13;7;12;10;;5;162;M;20;CEG BLITTA-CARREFOUR
410073;ADM;PASS;5;7;11;6;14;7;14;7;12;15;0;12;161;F;14;CEG BLITTA-GARE I
410074;AJ;;0;2;11;5;8;4;2;3;7;11;;6;83;F;21;CEG BLITTA-GARE I
410075;ADM;ABIEN;14;15;12;12;16;12;14;13;11;13;;6;212;M;14;CEG BLITTA-CARREFOUR
410076;AJ;;0;5;11;6;6;5;4;4;8;15;6;;98;F;19;CEG BLITTA GARE II
410077;ADM;ABIEN;16;12;13;5;12;7;16;13;13;15;12;0;193;F;15;CEG BLITTA-GARE I
410078;ADM;PASS;7;7;13;9;13;11;13;9;9;14;;8;172;F;15;CEG BLITTA-CARREFOUR
410079;ADM;PASS;6;10;10;3;15;8;14;10;13;12;;11;165;M;17;CEG BLITTA-GARE I
410080;AJ;;0;5;10;5;12;7;12;5;9;13;;7;128;F;16;CEG BLITTA-GARE I
410081;ADM;PASS;4;7;13;9;14;8;16;8;11;15;18;;179;M;15;CEG BLITTA-GARE I
410082;AJ;;6;7;10;6;12;7;13;5;7;14;11;;138;M;14;CEG BLITTA-GARE I
410083;AJ;;0;5;11;6;13;6;10;4;6;14;;11;122;M;20;CEG BLITTA-CARREFOUR
410084;ADM;PASS;1;8;11;8;15;10;11;6;12;14;;12;161;M;17;CEG BLITTA-GARE I
410085;ADM;PASS;0;11;13;9;14;7;13;9;8;15;;11;163;F;21;CEG BLITTA-GARE I
410086;AJ;;0;5;10;6;10;6;8;5;7;11;;5;110;M;20;CEG BLITTA-CARREFOUR
410087;ADM;PASS;2;10;11;6;14;5;16;7;15;15;12;;167;M;22;CEG BLITTA-GARE I
410088;AJ;;10;7;15;4;10;6;7;4;13;15;;16;145;F;15;CEG BLITTA-CARREFOUR
410089;AJ;;0;7;12;7;11;8;9;3;11;15;;13;137;F;16;CEG BLITTA-GARE I
410090;ADM;PASS;14;9;13;6;12;11;12;4;15;11;11;;171;F;15;CEG BLITTA-GARE I
410091;ADM;PASS;1;3;13;7;13;8;15;8;11;13;14;;161;M;19;CEG BLITTA-GARE I
410092;AJ;;0;2;9;5;15;10;8;4;10;15;;7;129;M;19;CEG BLITTA-GARE I
410093;ADM;ABIEN;16;6;12;9;15;11;17;6;17;0;;13;199;F;16;CEG BLITTA-GARE I
410094;ADM;PASS;6;11;11;7;14;9;15;7;15;12;12;;177;M;21;CPL LE MIRACLE
410095;AJ;;0;5;10;7;10;6;11;5;11;15;0;7;130;F;16;CEG BLITTA-CARREFOUR
410096;ADM;PASS;12;11;9;8;14;8;13;7;13;15;;11;173;F;15;CEG BLITTA-CARREFOUR
410097;ADM;PASS;14;13;13;6;13;8;10;5;12;15;;6;166;M;14;CEG BLITTA-CARREFOUR
410098;AJ;;0;6;12;7;9;7;7;6;14;10;10;0;130;M;20;LYCEE WARAGNI
410099;ADM;PASS;1;8;11;6;11;9;12;8;15;15;;12;160;M;19;CEG BLITTA-GARE I
410100;ADM;PASS;1;5;9;8;15;8;13;8;13;15;0;12;161;M;15;CEG BLITTA-CARREFOUR
410101;AJ;;5;5;13;7;13;9;7;5;10;13;;13;144;F;17;CEG BLITTA-CARREFOUR
410102;ADM;PASS;8;9;13;6;11;11;12;6;11;15;;14;166;F;15;CEG BLITTA-GARE I
410103;AJ;;0;2;14;6;13;6;12;7;12;12;;7;144;F;15;CEG BLITTA-GARE I
410104;AJ;;0;4;10;6;10;5;10;5;9;14;;15;123;F;13;CEG BLITTA-GARE I
410105;ADM;ABIEN;11;7;17;9;17;10;13;10;10;14;;18;199;M;16;CEG BLITTA-CARREFOUR
410106;AJ;;0;9;12;6;15;5;13;2;13;15;10;;146;M;15;CEG BLITTA-GARE I
410107;ADM;PASS;2;8;12;6;17;8;19;4;14;10;14;;174;M;15;CEG DOUFOULI
410108;AJ;;0;5;10;4;5;8;7;2;9;14;;12;101;F;15;CEG BLITTA-GARE I
410109;ADM;PASS;14;9;11;7;13;10;14;4;11;11;;14;168;M;19;CEG BLITTA-GARE I
410110;AJ;;0;2;11;7;10;6;7;2;8;15;;11;110;M;16;CEG BLITTA-CARREFOUR
410111;ADM;PASS;0;9;11;12;14;7;11;11;9;15;;14;168;F;15;CEG BLITTA-GARE I
410112;AJ;;0;5;11;6;13;7;11;6;11;15;;11;141;F;22;CEG BLITTA-GARE I
410113;ADM;PASS;0;6;12;7;17;7;16;8;15;15;;11;176;M;19;CEG BLITTA-GARE I
410114;ADM;PASS;0;6;13;7;15;8;16;6;12;13;12;;165;F;17;CEG BLITTA-GARE I
410115;AJ;;0;1;10;6;15;9;10;6;10;13;;15;141;F;15;CEG BLITTA-GARE I
410116;AJ;;0;3;11;4;16;8;10;1;10;10;8;;123;M;16;CPL LE MIRACLE
410117;ADM;PASS;4;5;11;10;18;5;18;7;12;15;;5;176;M;21;CEGIL KPAWA
410118;AJ;;0;2;10;7;13;5;11;6;9;11;3;;125;M;21;LYCEE WARAGNI
410119;ADM;PASS;2;11;11;10;19;10;14;7;16;10;;14;191;M;17;LYCEE WARAGNI
410120;ADM;PASS;3;10;12;9;18;8;10;9;14;10;0;18;178;M;14;CEG BLITTA-CARREFOUR
410121;AJ;;0;7;13;7;9;7;8;7;7;15;8;;128;F;13;CPL LE MIRACLE
410122;ADM;PASS;1;6;10;10;17;8;10;10;11;10;12;;161;M;18;LYCEE WARAGNI
410123;AJ;;0;4;10;5;13;7;7;4;10;12;8;;118;M;15;LYCEE WARAGNI
410124;AJ;;1;7;11;5;12;9;10;4;10;14;;11;135;M;18;CEG BLITTA-GARE I
410125;AJ;;4;8;12;6;11;9;12;2;11;12;9;;140;M;17;CEG BLITTA-GARE I
410126;ADM;TBIEN;13;15;15;17;19;14;18;15;15;11;;20;260;M;17;CEG BLITTA-GARE I
410127;AJ;;0;7;10;7;8;7;7;7;10;12;;6;121;F;18;CEG BLITTA-CARREFOUR
410128;ADM;ABIEN;10;13;14;9;16;10;17;10;15;13;12;;210;M;16;CEG BLITTA-GARE I
410129;AJ;;0;0;0;0;0;0;0;0;0;0;;0;0;F;20;CEG BLITTA-GARE I
410130;ADM;PASS;10;8;13;3;15;9;14;2;12;12;;14;160;M;16;CEG BLITTA-GARE I
410131;ADM;ABIEN;13;11;14;7;15;9;16;6;12;15;;17;192;F;11;CEG BLITTA-GARE I
410132;ADM;PASS;2;2;11;7;11;7;12;11;14;15;;17;160;M;18;CEG BLITTA-GARE I
410133;AJ;;2;4;11;7;11;10;5;6;7;15;;11;126;F;13;CEG BLITTA-CARREFOUR
410134;AJ;;0;3;11;7;14;10;8;2;11;14;;15;138;M;21;CEG BLITTA-CARREFOUR
410135;ADM;PASS;7;5;13;8;15;10;14;8;12;12;7;;174;M;15;CEG BLITTA-GARE I
410136;ADM;ABIEN;9;11;11;14;18;9;15;14;13;12;11;0;211;M;15;LYCEE WARAGNI
410137;ADM;PASS;0;7;12;6;12;10;13;6;13;15;0;16;161;F;20;LYCEE WARAGNI
410138;ADM;PASS;0;6;12;8;16;8;14;7;12;15;;13;168;M;16;LYCEE WARAGNI
410139;AJ;;0;5;10;2;9;5;10;9;7;15;13;;117;M;18;CEG BLITTA-GARE I
410140;ADM;ABIEN;3;9;10;16;16;12;16;15;15;15;18;;222;M;15;CEG BLITTA-GARE I
410141;ADM;PASS;2;8;10;9;14;10;18;11;12;11;;16;184;M;15;LYCEE WARAGNI
410142;AJ;;0;6;12;4;13;7;11;6;12;12;;12;140;M;19;LYCEE WARAGNI
410143;AJ;;0;6;9;6;12;9;12;7;13;15;14;0;151;M;19;LYCEE WARAGNI
410144;ADM;PASS;0;7;10;7;14;12;11;8;13;13;11;;161;F;19;CEG BLITTA GARE II
410145;ADM;PASS;1;10;10;4;14;11;17;7;10;13;;8;160;M;19;CEG BLITTA-CARREFOUR
410146;AJ;;0;6;13;7;13;4;16;3;7;11;9;;133;F;15;CEG BLITTA-GARE I
410147;AJ;;0;3;11;2;7;3;6;1;11;15;11;;91;M;15;CEG BLITTA-GARE I
410148;AJ;;0;3;9;4;11;4;11;5;9;13;10;;112;M;15;CEG BLITTA-GARE I
410149;AJ;;0;2;9;5;7;5;11;5;6;15;;11;104;M;15;CEG BLITTA-GARE I
410150;AJ;;3;7;10;7;11;3;10;7;9;14;12;0;130;F;15;CEG BLITTA-GARE I
410151;ADM;PASS;0;12;9;10;15;8;16;9;13;10;12;;174;M;18;LYCEE WARAGNI
410152;ADM;BIEN;12;15;10;16;16;11;17;18;15;13;;8;236;M;14;CEG BLITTA-GARE I
410153;ADM;PASS;10;12;11;8;17;10;13;14;8;14;;13;191;M;20;CEG BLITTA-GARE I
410154;AJ;;0;4;9;6;11;8;13;7;9;15;;14;139;F;19;CEG BLITTA-CARREFOUR
410155;AJ;;0;5;9;5;11;4;12;1;10;0;0;13;112;F;17;LYCEE WARAGNI
410156;AJ;;3;11;10;4;13;5;12;6;9;14;;14;140;F;17;CEG BLITTA-GARE I
410157;ADM;ABIEN;3;11;15;8;17;7;16;9;16;10;16;;195;M;15;LYCEE WARAGNI
410158;AJ;;0;0;0;0;0;0;0;0;0;0;;0;0;F;19;CEG BLITTA GARE II
410159;AJ;;0;11;12;8;11;6;11;6;9;14;;14;145;F;16;CEG BLITTA-GARE I
410160;AJ;;0;6;10;4;8;4;12;7;12;15;12;;127;F;15;CEG BLITTA-GARE I
410161;AJ;;0;2;8;5;8;5;7;5;13;14;10;;108;F;17;CEG BLITTA-GARE I
410162;ADM;PASS;0;10;10;8;15;7;14;7;16;15;;15;174;M;17;CEG BLITTA-GARE I
410163;ADM;ABIEN;0;10;13;13;15;5;14;16;15;15;;14;201;M;19;CEG BLITTA-GARE I
410164;ADM;ABIEN;0;9;10;18;16;9;16;16;13;13;;15;213;M;15;CEG BLITTA-GARE I
410165;AJ;;0;0;0;0;0;0;0;0;0;0;;0;0;M;16;CEG BLITTA-GARE I
410166;AJ;;0;6;12;5;14;7;11;7;9;11;;6;137;F;16;CEG BLITTA-GARE I
410167;AJ;;0;8;11;6;13;10;12;6;10;15;;12;151;F;16;CEG BLITTA-GARE I
410168;AJ;;0;4;10;7;7;9;9;5;10;15;;12;125;M;20;CEG BLITTA-GARE I
410169;ADM;PASS;6;13;16;10;16;8;12;5;16;11;;19;191;M;14;CEG BLITTA-GARE I
410170;ADM;PASS;1;6;10;10;14;10;11;6;14;13;10;;160;M;16;CEG BLITTA GARE II
410171;ADM;PASS;1;7;11;6;15;7;12;6;15;14;14;;160;M;18;CEG BLITTA-GARE I
410172;ADM;ABIEN;0;14;10;10;19;10;17;15;12;12;;19;207;M;15;CEG BLITTA-GARE I
410173;ADM;PASS;1;5;10;7;16;8;13;4;15;15;13;;160;M;21;CEG DOUFOULI
410174;AJ;;0;3;11;6;10;7;7;2;10;13;;17;117;M;20;CEG BLITTA-GARE I
410175;AJ;;0;6;11;3;8;7;7;3;8;15;;15;110;M;17;CEG BLITTA-GARE I
410176;AJ;;0;3;8;6;3;4;7;5;4;0;8;6;77;F;23;CEG BLITTA-CARREFOUR
410187;AJ;;0;5;12;7;11;6;9;4;12;15;;14;136;F;13;CEG BLITTA-GARE I
410188;AJ;;0;9;10;8;11;7;13;3;10;15;;14;142;F;17;CEG BLITTA-GARE I
410189;ADM;PASS;0;8;16;5;12;9;12;2;17;13;13;;160;M;17;CEG BLITTA-GARE I
410190;AJ;;0;7;12;3;11;5;9;4;11;11;;11;119;F;15;CEG BLITTA-GARE I
410191;ADM;PASS;1;7;12;8;13;8;11;7;13;15;13;;160;M;16;CEG BLITTA-GARE I
410192;AJ;;0;6;10;8;9;10;11;7;11;15;;12;145;M;15;CEG BLITTA-GARE I
410193;ADM;PASS;6;7;10;9;13;13;16;10;13;15;;11;187;M;17;CEG BLITTA-CARREFOUR
410194;AJ;;0;9;11;7;13;9;8;3;10;12;;6;133;M;17;CEG BLITTA-CARREFOUR
410195;AJ;;2;7;11;5;8;9;5;5;12;15;11;;125;F;13;CEG BLITTA-GARE I
410196;ADM;PASS;1;12;10;5;14;10;17;6;12;11;16;;167;M;15;CEG DOUFOULI
410197;AJ;;0;9;10;6;13;7;12;5;14;11;15;;149;F;18;CEG BLITTA-GARE I
410198;AJ;;0;3;10;5;8;6;12;1;11;15;;16;119;M;18;CEG BLITTA-GARE I
410199;ADM;PASS;0;9;10;7;14;7;14;10;13;15;;13;167;F;17;CEG BLITTA-GARE I
410200;ADM;PASS;0;6;10;7;13;8;15;6;15;Inap.;17;13;162;M;14;CEG BLITTA-GARE I
410201;ADM;ABIEN;14;14;11;9;17;13;17;12;13;15;;13;220;M;16;CEG BLITTA-CARREFOUR
410202;AJ;;0;4;10;5;5;8;8;3;4;15;;7;95;M;16;CEG BLITTA-CARREFOUR
410203;AJ;;0;0;0;0;0;0;0;0;0;0;;0;0;F;21;CEG BLITTA-CARREFOUR
410204;ADM;ABIEN;0;7;14;6;17;8;18;17;13;12;;14;199;M;15;CEG BLITTA-GARE I
410205;ADM;PASS;0;8;12;7;16;7;12;7;11;15;;13;160;F;17;CEG BLITTA-CARREFOUR
410206;AJ;;5;3;9;6;11;10;14;4;10;12;11;;139;M;16;CEG BLITTA GARE II
410207;AJ;;0;4;10;4;7;7;5;2;9;15;;6;97;F;14;CEG BLITTA-CARREFOUR
410208;AJ;;3;7;11;7;11;8;10;2;13;11;11;;136;M;15;CEG BLITTA-GARE I
410209;AJ;;0;3;11;2;5;7;7;2;8;15;;11;93;F;20;CEG BLITTA-GARE I
410210;AJ;;0;2;10;2;5;7;5;1;11;13;;11;88;M;17;CEG BLITTA-GARE I
410211;ADM;PASS;3;8;15;10;16;5;12;6;11;15;;14;170;M;15;CEG BLITTA-GARE I
410212;AJ;;9;5;10;6;14;8;11;4;10;15;;13;148;F;18;CEG BLITTA-GARE I
410213;AJ;;10;12;11;6;10;8;10;4;13;12;10;;148;F;14;CEG BLITTA-GARE I
410214;AJ;;12;3;10;7;7;11;7;5;13;15;;13;143;F;15;CEG BLITTA-CARREFOUR
410215;ADM;TBIEN;17;13;12;10;19;19;16;17;17;15;18;;260;F;16;CEG BLITTA-GARE I
410216;ADM;PASS;9;9;11;4;17;14;15;6;15;14;12;;188;M;19;LYCEE WARAGNI
410217;ADM;ABIEN;6;6;11;9;18;8;17;11;11;15;15;;192;M;17;CEG BLITTA-GARE I
410218;AJ;;0;4;10;6;12;7;8;2;11;14;12;;122;M;18;CEG DOUFOULI
410219;ADM;PASS;7;8;11;8;12;12;12;6;13;15;;12;170;F;18;CEG BLITTA-CARREFOUR
410220;AJ;;12;12;12;5;7;9;5;1;9;13;;15;128;F;19;CEG BLITTA-GARE I
410221;ADM;PASS;2;4;12;6;18;8;13;9;14;15;;14;175;M;18;CEG BLITTA GARE II
410222;ADM;ABIEN;12;12;11;11;15;9;12;12;15;15;;11;200;F;14;CEG BLITTA-GARE I
410223;ADM;PASS;0;6;10;7;18;8;13;7;17;15;13;;174;M;16;CEG BLITTA GARE II
410224;AJ;;13;7;9;5;12;7;9;5;12;12;;13;143;F;18;CEG BLITTA-GARE I
410225;AJ;;7;9;10;6;12;9;8;6;11;15;;7;145;M;17;CEG BLITTA-CARREFOUR
410226;ADM;BIEN;17;17;15;6;18;11;13;12;17;14;13;;225;M;14;CEG BLITTA-GARE I
410227;ADM;ABIEN;15;8;12;7;18;13;14;5;15;15;16;;201;M;19;CEG BLITTA-GARE I
410228;ADM;BIEN;13;9;13;10;18;16;13;11;15;15;;15;224;M;18;CEG BLITTA GARE II
410229;AJ;;0;2;11;4;14;6;12;3;13;13;11;;132;F;17;CEG DOUFOULI
410230;AJ;;0;2;10;5;15;5;11;3;7;15;10;;119;F;21;CEG DOUFOULI
410231;AJ;;7;3;9;5;13;7;6;3;12;12;;11;123;M;24;LYCEE WARAGNI
410232;ADM;PASS;8;3;10;7;12;9;14;7;14;14;7;;161;F;19;CEG BLITTA-GARE I
410233;ADM;PASS;5;5;11;7;12;8;14;6;14;13;;14;161;M;16;CEG BLITTA-GARE I
410234;ADM;PASS;13;7;10;6;9;11;16;5;13;15;;18;170;F;15;CEGIL KPAWA
410235;ADM;PASS;11;9;10;4;18;9;16;5;18;12;;16;187;F;21;CEG BLITTA-CARREFOUR
410236;ADM;PASS;7;9;10;8;11;13;7;6;13;15;0;13;160;F;15;CEG BLITTA GARE II
410237;AJ;;0;5;8;5;7;10;7;3;10;14;;15;114;F;17;CEG BLITTA-GARE I
410238;ADM;PASS;0;5;11;14;15;7;14;11;11;14;;16;180;M;16;CEG BLITTA-GARE I
410239;ADM;PASS;2;4;11;7;12;9;13;9;16;15;;14;169;F;18;CEG BLITTA-GARE I
410240;ADM;PASS;4;5;7;4;18;11;12;6;15;15;;12;162;M;17;CEG BLITTA-GARE I
410241;ADM;PASS;0;12;10;10;16;11;16;9;13;12;13;;187;M;22;LYCEE WARAGNI
410242;AJ;;8;6;9;4;15;8;12;5;7;0;7;;134;F;15;CEG DOUFOULI
410243;ADM;PASS;1;7;10;5;16;12;14;5;12;14;9;;160;F;15;CEG DOUFOULI
410244;AJ;;3;8;10;1;15;10;8;6;10;12;9;;133;F;15;CEG BLITTA-GARE I
410245;ADM;PASS;6;7;9;6;11;10;12;8;14;15;;13;161;M;18;CEG BLITTA-GARE I
410246;ADM;PASS;0;8;11;9;17;12;17;8;10;11;;17;182;M;19;CEG BLITTA-CARREFOUR
410247;ADM;PASS;3;6;10;7;11;9;13;6;15;15;;16;161;F;21;CEG BLITTA-GARE I
410248;ADM;BIEN;16;10;17;9;17;10;17;16;17;0;;;232;F;24;CEG BLITTA-CARREFOUR
410249;ADM;PASS;0;5;12;5;15;12;11;7;18;15;;15;175;M;19;CEG BLITTA-GARE I
410250;AJ;;0;5;9;3;12;10;13;5;9;10;13;0;130;M;17;LYCEE WARAGNI
410251;ADM;PASS;0;6;10;10;14;11;15;6;12;14;13;;169;M;18;LYCEE WARAGNI
410252;ADM;PASS;6;8;9;7;17;7;16;5;15;10;14;;170;M;15;LYCEE WARAGNI
410253;AJ;;0;3;10;2;8;11;7;2;9;15;0;11;107;M;23;LYCEE WARAGNI
410254;ADM;ABIEN;0;6;9;12;18;10;18;15;13;13;;14;203;M;16;CEGIL KPAWA
410255;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;F;20;CPL LE MIRACLE
410256;AJ;;0;4;8;3;7;6;7;3;10;11;;11;94;M;19;CEG BLITTA-GARE I
410257;AJ;;0;3;13;5;16;8;12;2;10;10;0;12;137;F;20;LYCEE WARAGNI
410258;ADM;PASS;0;6;11;9;15;12;16;6;14;15;11;;178;M;18;LYCEE WARAGNI
410259;ADM;PASS;0;10;9;8;16;9;17;7;10;10;;14;166;F;20;LYCEE WARAGNI
410260;AJ;;0;5;7;5;9;5;9;1;10;13;7;;100;F;17;CEG BLITTA-GARE I
410261;AJ;;0;3;7;7;11;7;14;7;12;13;8;;136;M;19;LYCEE WARAGNI
410262;ADM;PASS;0;5;12;6;19;8;13;4;15;10;11;;160;M;15;LYCEE WARAGNI
410263;ADM;ABIEN;0;8;12;11;19;13;18;12;15;15;15;;218;M;14;LYCEE WARAGNI
410264;ADM;ABIEN;0;6;11;9;16;12;17;10;15;13;;13;192;M;19;LYCEE WARAGNI
410265;AJ;;6;10;11;6;11;11;9;4;11;11;;11;144;M;16;CEG BLITTA-CARREFOUR
410266;AJ;;0;4;12;7;7;10;7;5;7;13;;6;117;F;14;CEG BLITTA-CARREFOUR
410267;AJ;;0;5;9;5;9;6;7;1;7;15;;11;99;M;20;CEG BLITTA-GARE I
410268;ADM;ABIEN;0;4;13;10;17;15;14;10;16;14;14;;202;M;15;CEG BLITTA GARE II
410269;ADM;PASS;0;13;13;7;17;12;14;6;12;15;;12;182;F;18;CEG BLITTA-GARE I
410270;AJ;;0;6;13;5;7;8;8;3;12;11;;12;121;M;18;CEG BLITTA-GARE I
410271;AJ;;0;5;13;5;13;3;13;1;10;14;11;;126;M;15;CEG DOUFOULI
410272;AJ;;0;4;12;3;6;5;8;1;6;13;10;;89;F;19;CEG BLITTA-GARE I
410273;ADM;ABIEN;0;10;13;8;17;13;14;10;15;10;14;0;194;M;19;LYCEE WARAGNI
410274;ADM;PASS;0;4;11;8;17;13;17;9;14;11;;11;184;M;19;LYCEE WARAGNI
410275;ADM;PASS;1;8;12;6;14;10;14;3;14;12;;13;160;M;16;CEG BLITTA-GARE I
410276;ADM;PASS;0;6;10;11;16;10;12;7;11;15;;12;167;F;13;CEG BLITTA-CARREFOUR
410277;ADM;ABIEN;0;9;13;8;19;11;16;12;12;14;14;;199;M;18;CPL LE MIRACLE
410278;AJ;;0;5;11;6;15;6;13;7;10;15;11;;147;M;18;CPL LE MIRACLE
410279;AJ;;0;3;12;2;6;10;6;1;7;13;8;;94;F;15;CEG DOUFOULI
410280;ADM;PASS;0;8;10;11;14;11;15;10;10;15;0;14;179;F;15;CEG BLITTA-CARREFOUR
410281;AJ;;0;2;11;6;10;3;6;5;6;15;4;;101;M;15;CEG BLITTA-GARE I
410282;ADM;PASS;0;5;14;7;13;13;14;5;17;13;14;;178;M;18;CEG BLITTA-GARE I
410283;ADM;PASS;11;9;12;7;12;13;12;9;10;10;0;16;175;F;16;CEG BLITTA-CARREFOUR
410284;ADM;PASS;0;8;12;7;15;9;14;8;11;15;14;;169;F;18;CEG BLITTA-GARE I
410285;AJ;;5;2;13;5;12;12;11;6;8;14;;17;150;F;17;CEG BLITTA-GARE I
410286;ADM;PASS;4;7;12;5;15;10;11;7;14;12;;17;166;M;16;CEG BLITTA-GARE I
410287;AJ;;0;8;11;8;11;5;5;4;12;10;14;0;124;M;20;LYCEE WARAGNI
410288;AJ;;10;9;11;8;15;6;5;2;12;10;12;;139;M;19;LYCEE WARAGNI
410289;ADM;PASS;3;13;14;5;15;6;17;5;10;15;;18;170;F;16;CEG BLITTA-GARE I
410290;AJ;;6;10;12;5;8;13;11;5;7;15;6;;143;F;15;CEG BLITTA-GARE I
410291;AJ;;0;4;10;4;8;7;8;3;11;0;10;;106;M;16;CPL LE MIRACLE
410292;AJ;;0;6;12;5;11;9;11;2;8;15;;6;127;F;16;CEG BLITTA-GARE I
410293;AJ;;0;4;10;7;10;6;8;7;6;15;;3;117;F;20;CEG BLITTA-GARE I
410294;AJ;;0;9;11;7;11;7;9;6;10;13;;11;135;M;17;CEG BLITTA-GARE I
410295;ADM;PASS;7;10;16;7;14;9;13;7;13;15;14;;184;F;19;CEG BLITTA-GARE I
410296;AJ;;0;4;13;7;12;5;10;3;8;15;;;125;M;15;CEG BLITTA-GARE I
410297;AJ;;0;5;12;5;11;10;12;4;12;15;;11;143;M;23;CEG BLITTA-CARREFOUR
410298;ADM;TBIEN;19;17;17;16;19;15;19;13;15;12;;19;271;M;17;CEG BLITTA-CARREFOUR
410299;ADM;PASS;2;6;13;10;13;9;12;6;11;14;;7;160;M;18;CEGIL KPAWA
410300;AJ;;0;4;12;10;10;7;13;8;11;14;;6;150;M;22;CEG BLITTA-GARE I
410301;ADM;PASS;0;4;11;9;13;9;15;6;14;15;10;;163;M;21;CEG BLITTA GARE II
410302;AJ;;0;6;10;4;10;6;10;2;11;0;14;11;117;F;19;CEG BLITTA-GARE I
410303;AJ;;0;2;10;9;10;8;13;5;15;13;;5;145;M;21;CEG BLITTA-GARE I
410304;ADM;ABIEN;0;9;13;16;16;10;16;14;16;13;;16;219;M;15;CEG BLITTA-GARE I
410305;AJ;;0;7;10;4;15;9;9;4;14;15;13;;145;M;17;CEG BLITTA-GARE I
410306;ADM;PASS;4;10;11;7;12;14;11;6;12;15;13;;168;M;16;CEG BLITTA GARE II
410307;ADM;ABIEN;3;15;15;11;16;10;18;5;13;14;;15;203;M;16;CEGIL KPAWA
410308;AJ;;0;6;11;6;7;9;7;2;10;14;;9;114;M;14;CEG BLITTA-GARE I
410309;ADM;PASS;8;7;11;7;13;8;13;4;13;14;;16;162;F;20;CEG BLITTA-CARREFOUR
410310;AJ;;0;7;10;3;10;6;12;5;11;15;;13;129;F;21;CEG BLITTA-GARE I
410311;AJ;;0;9;13;5;8;7;7;4;16;0;12;7;131;F;15;CEG BLITTA-GARE I
410312;AJ;;0;8;11;4;6;8;7;4;14;15;4;;121;F;21;CEG BLITTA-GARE I
410313;AJ;;0;5;11;5;11;6;13;8;10;12;0;0;135;M;20;LYCEE WARAGNI
410314;ADM;PASS;8;9;15;5;15;9;14;8;15;12;13;0;184;M;18;LYCEE WARAGNI
410315;ADM;PASS;12;15;15;4;15;7;13;6;12;12;0;15;178;M;15;LYCEE WARAGNI
410316;ADM;PASS;10;8;13;6;13;9;9;5;13;13;;14;161;M;15;LYCEE WARAGNI
