Num;Décision;Mention;DICT;QSION;RDACT;MATHS;HGEO;ANGL;SVT;SCPHY;ECM;EPS;DS_EN;LGFAC;Tot;sexe;age;etablissement
602743;ADM;PASS;0;11;9;8;16;10;18;13;13;13;11;;189;M;17;CEG DE TONTE
602744;AJ;;0;8;8;3;12;11;14;6;11;13;7;;141;F;16;CEG DE TONTE
602745;ADM;PASS;4;9;10;9;15;12;15;13;9;12;13;;184;F;18;CEG MYRE
602746;ADM;PASS;4;7;11;5;18;11;17;9;8;10;13;;172;M;18;LYCEE DE LOTOUGOU
602747;AJ;;2;5;10;5;10;10;13;4;9;10;6;;129;F;21;LYCEE DE LOTOUGOU
602760;ADM;ABIEN;10;14;11;5;19;11;17;13;13;14;16;;211;M;14;CEG DE TAMBONGA
602761;AJ;;0;9;9;2;13;10;13;4;12;15;12;;142;M;15;CEG DE TAMBONGA
602762;ADM;PASS;1;8;10;7;15;10;14;8;10;0;12;11;160;F;22;LYCEE DE POGNO
602763;AJ;;3;5;9;2;15;8;12;4;10;12;15;;135;M;14;CEG DE PAPRI
602764;AJ;;0;6;9;5;13;11;12;4;10;15;15;;144;F;22;CEG DE TAMBONGA
602765;AJ;;0;6;8;4;9;8;5;6;3;13;13;;98;M;20;CEG DE TAMBONGA
602766;AJ;;2;6;10;4;17;9;12;6;7;14;6;;142;M;22;CEG TCHIMOURI
602767;AJ;;0;3;9;4;13;8;11;5;7;13;10;;120;M;21;CEG DE TAMBONGA
602768;ADM;ABIEN;12;17;12;7;14;11;18;10;12;0;6;;197;F;21;LYCEE DE POGNO
602769;AJ;;2;13;7;4;13;10;10;6;9;15;5;;138;F;19;CEG TCHIMOURI
602770;ADM;PASS;4;10;10;10;15;10;16;7;6;13;11;;166;F;22;LYCEE DE POGNO
602771;AJ;;0;9;10;1;17;8;9;4;9;15;11;;131;M;20;LYCEE DE POGNO
602772;ADM;PASS;11;12;11;6;18;14;14;6;11;13;15;;191;F;23;CEG DE PAPRI
602773;ADM;BIEN;15;12;10;12;18;15;19;14;13;15;11;;235;M;18;LYCEE DE POGNO
602774;ADM;PASS;4;8;11;9;16;8;15;10;13;0;8;;176;M;18;LYCEE DE POGNO
602775;AJ;;0;4;8;4;13;7;15;8;10;10;13;;137;M;16;CEG DE PAPRI
602776;AJ;;10;6;11;3;13;10;12;5;9;14;10;;146;F;15;CEG DE PAPRI
602777;AJ;;0;6;10;4;12;10;13;4;9;10;16;;135;M;14;CEG DE PAPRI
602778;ADM;PASS;1;5;9;6;14;14;11;10;10;14;12;;160;M;19;CEG DE TAMBONGA
602779;AJ;;0;4;10;5;11;11;8;4;4;15;9;;115;M;19;LYCEE DE POGNO
602780;AJ;;0;8;10;3;13;11;13;10;10;11;12;;151;M;14;CEG DE TAMBONGA
602781;AJ;;0;5;8;3;12;10;7;3;9;12;8;;111;F;15;LYCEE DE POGNO
602782;ADM;ABIEN;17;14;10;7;18;12;16;15;14;11;12;;218;M;17;CEG DE TAMBONGA
602783;AJ;;10;7;10;3;11;9;15;6;8;11;9;;142;M;21;CEG DE PAPRI
602784;AJ;;2;5;9;4;11;7;9;5;10;13;7;;120;M;17;LYCEE DE POGNO
602785;ADM;PASS;8;16;13;9;15;12;10;3;9;12;7;;168;M;21;LYCEE DE POGNO
602786;AJ;;2;11;11;6;16;13;8;6;7;10;7;;147;M;15;CEG TCHIMOURI
602787;ADM;PASS;1;15;7;7;14;10;17;6;11;10;8;;160;F;25;LYCEE DE POGNO
602788;ADM;ABIEN;8;12;10;12;17;11;16;15;10;15;7;;207;M;23;CEG TCHIMOURI
602789;ADM;PASS;10;12;11;4;13;14;12;7;10;10;14;;168;M;16;CEG DE PAPRI
602790;ADM;PASS;10;17;8;8;15;13;13;8;12;13;8;;184;M;18;LYCEE DE POGNO
602791;AJ;;11;11;10;2;13;9;12;3;5;13;9;;133;F;18;LYCEE DE POGNO
602792;ADM;ABIEN;11;9;10;11;18;13;18;11;12;13;13;;212;M;15;LYCEE DE POGNO
602793;AJ;;11;11;10;5;10;10;5;2;6;10;14;;122;M;19;CEG DE PAPRI
602794;ADM;PASS;0;16;6;7;17;13;17;7;9;12;9;;170;F;15;LYCEE DE POGNO
602795;AJ;;4;8;9;6;18;5;8;5;8;10;9;;130;M;19;LYCEE DE POGNO
602796;AJ;;0;8;10;3;9;11;8;2;8;12;9;;112;F;24;LYCEE DE POGNO
602797;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;M;18;CEG DE PAPRI
602798;AJ;;0;8;8;4;12;12;14;4;10;15;9;;141;M;19;LYCEE DE POGNO
602799;AJ;;0;5;10;2;10;8;9;2;4;11;9;;96;M;18;CEG DE TAMBONGA
602800;AJ;;0;5;10;4;3;7;7;3;2;0;7;;77;M;20;LYCEE DE POGNO
602801;AJ;;4;15;10;5;14;8;13;3;5;10;11;;136;M;15;LYCEE DE POGNO
602802;AJ;;0;9;10;7;17;8;8;6;10;10;9;;141;F;18;LYCEE DE POGNO
602803;ADM;PASS;3;12;11;9;14;10;13;15;13;12;6;;187;M;16;LYCEE DE POGNO
602804;ADM;PASS;2;10;11;7;17;8;12;8;11;10;8;;160;M;18;LYCEE DE POGNO
602805;ADM;PASS;6;10;11;4;16;9;14;8;15;0;8;;170;M;18;LYCEE DE POGNO
602806;ADM;PASS;1;11;12;4;16;10;13;5;12;10;15;;161;M;18;CEG DE PAPRI
602807;AJ;;0;11;6;5;14;8;10;1;9;0;11;;118;F;23;LYCEE DE POGNO
602808;AJ;;8;13;10;4;11;8;12;4;6;15;7;;136;F;22;LYCEE DE POGNO
602809;AJ;;0;9;10;6;14;10;14;5;6;14;7;;143;F;17;LYCEE DE POGNO
602810;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;M;18;LYCEE DE POGNO
602811;ADM;PASS;4;11;10;7;19;11;15;6;8;11;13;;171;M;19;LYCEE DE POGNO
602812;AJ;;1;8;13;6;15;6;12;7;8;13;6;;146;F;19;LYCEE DE POGNO
602813;AJ;;0;7;11;3;16;8;12;1;7;15;11;;129;M;20;CEG DE PAPRI
602814;AJ;;2;15;12;11;13;6;11;7;7;0;5;;151;F;23;LYCEE DE POGNO
602815;ADM;PASS;10;11;11;4;17;9;14;11;12;11;13;;181;M;18;CEG DE TAMBONGA
602816;ADM;ABIEN;3;10;13;8;17;12;18;9;12;11;15;;197;M;18;CEG DE PAPRI
602817;AJ;;0;8;11;2;16;10;12;7;6;15;17;;146;M;18;CEG DE TAMBONGA
602818;ADM;PASS;7;10;12;6;16;11;12;7;9;11;14;;168;M;17;CEG DE PAPRI
602819;ADM;PASS;3;7;8;8;15;11;14;7;11;12;7;;160;M;19;LYCEE DE POGNO
602820;AJ;;0;7;9;4;15;10;8;4;9;13;12;;130;F;17;CEG DE PAPRI
602821;AJ;;2;5;10;2;8;9;10;1;4;13;6;;98;F;22;LYCEE DE POGNO
602822;AJ;;0;9;10;4;11;7;12;4;12;12;11;;132;M;18;CEG DE PAPRI
602823;AJ;;3;2;11;4;11;11;9;6;9;15;5;;132;M;20;LYCEE DE POGNO
602824;ADM;ABIEN;16;8;13;7;16;13;19;13;16;10;17;;223;M;17;CEG DE PAPRI
602825;AJ;;3;8;9;3;15;9;11;6;10;15;13;;145;F;15;CEG DE TAMBONGA
602826;AJ;;0;7;9;4;17;11;15;6;8;12;7;;149;M;23;LYCEE DE POGNO
602827;AJ;;0;7;9;8;17;10;12;7;6;12;11;;148;M;14;LYCEE DE POGNO
602828;AJ;;5;8;10;2;15;11;12;2;7;14;11;;136;F;20;CEG TCHIMOURI
602829;ADM;PASS;15;10;12;4;18;9;18;9;10;11;17;;191;M;15;CEG DE TAMBONGA
602830;AJ;;0;11;10;5;15;11;9;7;8;10;5;;141;M;19;CEG TCHIMOURI
602831;AJ;;0;9;8;5;14;6;8;4;4;10;6;;107;M;16;CEG TCHIMOURI
602832;AJ;;0;5;10;5;16;10;11;1;13;10;11;;138;M;15;LYCEE DE POGNO
602833;AJ;;0;10;9;2;13;10;6;4;7;10;8;;112;M;15;CEG TCHIMOURI
602834;ADM;PASS;11;6;13;8;16;8;14;9;15;12;9;;185;M;15;LYCEE DE POGNO
602835;ADM;PASS;12;13;9;8;13;10;17;7;10;15;18;;183;F;14;CEG DE TAMBONGA
602836;AJ;;5;11;10;1;9;9;5;4;4;15;7;;105;F;15;CEG DE TAMBONGA
602837;ADM;PASS;7;8;11;6;17;11;15;7;11;10;9;;171;M;19;LYCEE DE POGNO
602838;AJ;;0;9;10;5;16;11;14;3;7;11;7;;142;F;22;LYCEE DE POGNO
602839;AJ;;0;6;8;5;13;10;14;5;11;13;8;;141;M;16;LYCEE DE POGNO
602840;ADM;PASS;0;7;11;6;17;11;16;4;8;13;14;;160;F;15;CEG DE PAPRI
602841;AJ;;0;6;7;4;12;9;12;6;6;15;8;;123;F;15;CEG DE TAMBONGA
602842;ADM;PASS;1;6;10;9;15;11;15;7;7;14;12;;161;F;16;CEG DE PAPRI
602843;AJ;;0;4;7;3;14;13;14;5;3;12;7;;124;M;20;LYCEE DE POGNO
602844;ADM;PASS;12;7;10;3;10;15;14;4;13;10;14;;161;M;18;CEG DE TAMBONGA
602845;ADM;PASS;0;7;10;6;17;10;17;8;9;12;13;;166;M;20;CEG DE PAPRI
602846;ADM;BIEN;15;18;8;16;18;15;19;12;14;10;17;;242;M;14;CEG DE TAMBONGA
602847;AJ;;0;2;7;1;13;8;8;2;6;14;6;;96;M;22;LYCEE DE POGNO
602848;ADM;PASS;0;8;10;4;17;12;19;9;11;15;16;;182;F;16;CEG DE TAMBONGA
602849;ADM;ABIEN;18;12;10;8;18;13;20;15;11;10;11;;221;M;14;CEG DE PAPRI
602850;ADM;ABIEN;11;11;9;10;18;12;15;11;11;13;11;;198;M;14;LYCEE DE POGNO
602851;ADM;PASS;8;14;10;8;16;11;14;7;9;14;8;;176;M;19;LYCEE DE POGNO
602852;AJ;;0;3;8;3;12;11;13;4;6;15;8;;122;M;16;CEG DE TAMBONGA
602853;AJ;;0;7;8;4;10;12;11;4;6;15;12;;124;M;17;CEG DE TAMBONGA
602854;AJ;;0;10;11;4;13;10;16;6;6;10;7;;142;F;22;LYCEE DE POGNO
602855;ADM;ABIEN;0;15;10;10;19;15;20;11;12;10;9;;209;M;14;LYCEE DE POGNO
602856;AJ;;3;8;10;1;6;7;9;2;7;0;9;;95;F;24;LYCEE DE POGNO
602857;ADM;PASS;2;10;10;5;18;10;18;4;9;11;7;;161;F;20;LYCEE DE POGNO
602858;ADM;PASS;10;7;10;3;18;15;14;7;11;10;13;;176;M;13;CEG DE TAMBONGA
602859;AJ;;0;4;8;7;17;9;14;5;10;15;11;;150;M;23;LYCEE DE POGNO
602860;ADM;PASS;10;13;11;6;13;11;14;7;10;13;7;;170;M;16;LYCEE DE POGNO
602861;AJ;;0;8;9;4;16;11;13;6;10;15;9;;151;F;15;CEG DE TAMBONGA
602862;ADM;PASS;6;14;9;7;17;13;14;7;15;10;12;;186;M;14;CEG TCHIMOURI
602863;AJ;;0;6;8;3;14;11;12;1;10;10;12;;126;M;15;CEG TCHIMOURI
602864;ADM;PASS;9;12;9;6;15;12;13;4;11;10;0;;161;M;23;CEG DE PAPRI
602865;ADM;PASS;10;12;9;4;15;9;17;7;11;15;7;;171;M;19;LYCEE DE POGNO
602866;AJ;;0;9;7;7;15;10;11;7;9;12;8;;143;M;19;CEG DE TAMBONGA
602867;AJ;;0;2;8;3;9;8;9;1;4;10;6;;86;F;24;LYCEE DE POGNO
602868;AJ;;0;6;7;3;6;4;14;3;6;14;7;;96;F;22;CEG DE PAPRI
602869;AJ;;0;8;9;5;13;7;9;2;6;15;5;;115;F;19;CEG TCHIMOURI
602870;AJ;;4;11;10;2;16;11;12;2;8;10;6;;137;M;16;LYCEE DE POGNO
602871;ADM;PASS;12;15;10;9;15;9;15;6;14;10;6;;183;M;20;LYCEE DE POGNO
602872;AJ;;0;9;10;3;10;6;7;3;6;10;6;;99;F;19;LYCEE DE POGNO
602873;ADM;PASS;4;11;9;6;17;13;15;1;10;13;15;;165;M;19;CEG DE PAPRI
602874;ADM;PASS;4;6;10;4;17;12;15;4;12;10;15;;163;M;15;CEG DE PAPRI
602875;AJ;;0;6;10;3;14;12;13;6;13;10;9;;148;M;14;CEG DE TAMBONGA
602876;AJ;;0;4;8;4;12;7;10;6;7;15;5;;117;M;15;CEG DE TAMBONGA
602877;AJ;;0;6;10;2;10;6;7;1;9;12;9;;98;F;15;CEG DE PAPRI
602878;AJ;;0;1;9;3;10;10;13;6;6;14;7;;119;M;19;LYCEE DE POGNO
602879;AJ;;0;7;11;3;11;11;15;5;10;13;9;;142;M;14;LYCEE DE POGNO
602880;ADM;PASS;14;12;11;2;16;16;15;7;10;10;14;;184;M;16;CEG DE TAMBONGA
602881;ADM;PASS;6;15;10;5;15;14;15;5;9;10;12;;169;M;15;LYCEE DE POGNO
602882;AJ;;0;9;10;7;13;11;12;6;7;10;8;;141;M;15;CEG TCHIMOURI
602883;AJ;;0;6;12;3;7;9;8;6;6;0;8;;108;F;21;LYCEE DE POGNO
602884;AJ;;0;1;7;1;15;7;11;5;9;10;7;;111;M;18;LYCEE DE POGNO
602885;ADM;PASS;2;7;9;3;16;9;13;11;12;14;11;;160;M;21;CEG DE PAPRI
602886;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;M;22;LYCEE DE POGNO
602887;AJ;;0;3;8;4;9;7;7;7;5;15;6;;102;F;15;LYCEE DE POGNO
602888;ADM;PASS;1;7;10;6;19;12;13;6;7;15;11;;160;F;16;LYCEE DE POGNO
602889;ADM;PASS;12;7;9;4;19;13;13;3;18;10;8;;177;M;15;LYCEE DE POGNO
602890;AJ;;5;5;9;1;17;12;12;8;10;10;8;;148;M;16;LYCEE DE POGNO
602891;ADM;ABIEN;5;7;11;6;18;9;18;9;17;12;15;;195;M;15;CEG DE TAMBONGA
602892;ADM;PASS;10;7;9;5;19;13;19;8;13;10;11;;190;M;16;LYCEE DE POGNO
602893;AJ;;0;7;7;6;16;13;9;6;10;11;13;;145;M;18;LYCEE DE POGNO
602894;AJ;;0;11;9;1;13;7;10;6;6;12;11;;118;F;19;CEG DE TAMBONGA
602895;AJ;;0;6;7;6;15;10;9;9;9;10;9;;136;F;17;CEG DE TAMBONGA
602896;AJ;;0;7;8;3;12;11;10;3;10;12;8;;123;F;21;CEG DE PAPRI
602897;AJ;;0;9;10;3;11;6;7;3;5;15;7;;104;F;19;LYCEE DE POGNO
602898;AJ;;0;5;7;1;7;7;8;2;7;15;8;;88;F;20;LYCEE DE POGNO
602899;ADM;PASS;12;7;7;6;15;11;13;7;10;13;11;;161;M;22;CEG DE PAPRI
602900;AJ;;9;6;11;3;11;11;10;4;13;10;8;;141;M;20;LYCEE DE POGNO
602901;AJ;;0;4;8;3;17;6;10;5;7;14;13;;123;M;22;CEG DE PAPRI
602902;AJ;;0;2;7;4;6;10;3;5;6;0;7;;84;F;21;LYCEE DE POGNO
602903;ADM;PASS;0;9;8;3;18;11;15;7;13;15;14;;168;M;22;LYCEE DE POGNO
602904;AJ;;0;7;7;4;16;7;8;4;7;12;11;;116;M;16;CEG DE TAMBONGA
602905;AJ;;0;5;10;5;15;10;13;4;12;12;11;;146;M;15;LYCEE DE POGNO
602906;AJ;;0;7;9;6;17;9;9;4;7;13;11;;133;M;15;LYCEE DE POGNO
602907;AJ;;5;9;9;3;12;12;9;3;11;0;6;;132;M;18;LYCEE DE POGNO
602908;AJ;;0;3;10;6;11;10;11;3;6;14;8;;121;M;19;LYCEE DE POGNO
602909;AJ;;0;7;10;5;15;9;12;7;10;10;11;;144;M;19;CEG TCHIMOURI
602910;AJ;;0;4;11;4;13;9;15;9;5;10;9;;136;M;20;LYCEE DE POGNO
602911;ADM;PASS;1;8;11;4;18;12;16;8;7;10;8;;161;M;15;CEG DE PAPRI
602912;ADM;PASS;1;8;10;9;14;11;14;7;11;10;9;;161;F;20;LYCEE DE POGNO
602913;ADM;PASS;0;11;12;8;17;11;13;10;14;12;9;;183;F;20;CEG DE TAMBONGA
602914;AJ;;0;3;10;2;5;8;9;1;6;12;6;;87;M;26;LYCEE DE POGNO
602915;AJ;;0;5;10;4;16;11;12;6;11;11;6;;146;M;19;CEG DE TAMBONGA
602916;ADM;PASS;1;6;10;7;15;13;10;8;11;12;14;;161;M;14;CEG DE PAPRI
602917;ADM;PASS;2;7;11;5;18;13;14;8;7;10;11;;162;M;19;LYCEE DE POGNO
602918;ADM;PASS;2;8;10;5;16;13;12;10;9;10;6;;160;M;16;CEG DE TAMBONGA
602919;ADM;PASS;8;3;12;1;19;12;15;7;13;10;13;;172;M;16;CEG DE TAMBONGA
602920;ADM;PASS;1;7;9;5;17;13;15;8;9;10;5;;160;M;17;LYCEE DE POGNO
602921;ADM;PASS;5;17;14;7;15;13;15;9;10;10;13;;191;M;19;CEG DE TAMBONGA
602922;AJ;;0;7;8;2;16;13;11;11;10;10;10;;149;M;16;CEG DE TAMBONGA
602923;ADM;PASS;5;10;9;7;14;12;17;11;10;10;13;;178;M;15;CEG DE TAMBONGA
602924;ADM;PASS;6;9;9;9;13;13;13;11;9;13;12;;174;M;15;CEG DE TAMBONGA
602925;AJ;;0;2;13;3;16;12;13;5;10;13;6;;149;F;15;LYCEE DE POGNO
602926;ADM;BIEN;16;13;13;4;18;16;19;8;16;13;17;;225;M;14;CEG DE TAMBONGA
602927;ADM;PASS;10;8;11;4;18;13;17;6;12;12;16;;187;M;21;CEG DE TAMBONGA
602928;ADM;PASS;10;15;8;4;14;12;15;7;7;13;6;;162;M;16;LYCEE DE POGNO
602929;ADM;PASS;0;3;11;4;15;14;15;7;13;10;13;;164;M;16;CEG DE TAMBONGA
602930;ADM;PASS;0;8;10;7;17;13;16;8;8;10;5;;166;M;15;LYCEE DE POGNO
602931;AJ;;2;2;9;2;17;12;15;4;12;10;14;;150;M;17;CEG DE TAMBONGA
602932;ADM;ABIEN;5;10;12;9;18;10;18;14;12;13;12;;206;M;18;LYCEE DE POGNO
602933;ADM;PASS;10;10;10;5;17;12;13;10;8;11;16;;176;M;18;CEG DE TAMBONGA
602934;ADM;ABIEN;16;14;12;5;16;15;16;9;11;10;12;;200;F;14;LYCEE DE POGNO
602945;AJ;;0;2;7;2;16;10;11;2;6;13;8;;113;M;17;LYCEE DE POGNO
602946;AJ;;0;8;7;4;14;10;11;6;13;10;6;;138;M;21;CEG TCHIMOURI
602947;AJ;;0;3;7;2;14;11;13;5;11;13;9;;132;M;21;LYCEE DE POGNO
602948;ADM;PASS;0;10;12;6;14;9;16;9;13;13;7;;171;M;21;LYCEE DE POGNO
602949;AJ;;0;7;7;5;8;11;3;5;6;12;11;;100;M;18;CEG DE TAMBONGA
602950;ADM;PASS;1;11;7;7;16;11;10;12;10;11;11;;160;M;18;CEG DE TAMBONGA
602951;AJ;;0;5;7;2;17;12;14;4;9;14;11;;140;F;19;CEG DE TAMBONGA
602952;AJ;;0;4;8;1;9;8;7;2;6;13;11;;90;M;17;LYCEE DE POGNO
602953;AJ;;3;4;8;1;16;11;11;6;10;13;14;;140;M;19;CEG DE PAPRI
602954;AJ;;0;6;7;6;13;10;10;8;9;12;9;;134;M;15;CEG DE TAMBONGA
602955;AJ;;0;6;8;3;10;11;10;5;9;14;5;;122;F;19;LYCEE DE POGNO
602956;AJ;;0;4;8;5;12;8;10;3;9;12;8;;116;M;14;CEG DE PAPRI
602957;AJ;;0;9;10;5;14;10;5;3;7;11;5;;118;M;15;LYCEE DE POGNO
602958;ADM;PASS;8;11;10;4;16;13;15;3;14;13;12;;174;M;19;CEG DE PAPRI
602959;AJ;;0;3;12;2;15;9;12;6;6;0;6;;127;M;17;LYCEE DE POGNO
602960;AJ;;0;3;7;3;9;10;7;3;4;11;6;;90;M;16;LYCEE DE POGNO
602961;AJ;;0;7;11;3;14;7;7;1;10;11;11;;115;M;18;LYCEE DE POGNO
602962;AJ;;4;3;11;3;16;12;13;3;8;13;9;;142;F;20;CEG DE PAPRI
602963;ADM;PASS;1;8;11;5;16;11;14;8;10;10;12;;161;M;17;LYCEE DE POGNO
602964;AJ;;4;6;9;3;16;14;11;4;13;11;6;;151;M;16;LYCEE DE POGNO
602965;AJ;;0;7;9;5;15;11;12;1;7;15;12;;134;M;17;CEG DE PAPRI
602966;ADM;ABIEN;14;17;13;3;17;17;14;2;14;15;8;;196;F;18;LYCEE DE POGNO
602967;ADM;ABIEN;14;10;12;6;17;13;15;10;11;0;6;;192;F;24;LYCEE DE POGNO
602968;AJ;;0;3;10;3;14;9;15;2;11;11;9;;132;M;16;LYCEE DE POGNO
602969;ADM;PASS;0;10;11;6;17;14;17;5;10;12;11;;173;M;13;CEG DE TAMBONGA
602970;AJ;;0;11;9;1;12;10;19;5;9;14;13;;148;M;12;CEG DE TAMBONGA
602971;ADM;ABIEN;6;18;11;7;18;10;17;8;12;12;11;;193;M;17;LYCEE DE POGNO
602972;AJ;;0;6;8;4;9;11;12;3;4;14;8;;112;M;19;CEG DE TAMBONGA
602973;AJ;;0;5;8;2;10;5;13;5;10;12;9;;113;M;15;CEG DE TAMBONGA
602974;AJ;;0;3;8;4;11;5;11;2;4;11;11;;95;M;16;CEG DE PAPRI
602975;AJ;;0;4;9;1;13;5;14;5;9;10;7;;116;F;16;LYCEE DE POGNO
602976;AJ;;0;2;7;3;13;9;16;1;10;11;7;;121;M;19;CEG TCHIMOURI
602977;AJ;;0;8;8;1;14;7;9;1;10;13;7;;111;M;17;LYCEE DE POGNO
602978;AJ;;0;7;10;3;11;7;12;3;6;14;7;;115;F;25;LYCEE DE POGNO
602979;AJ;;2;8;8;2;14;10;13;5;10;14;6;;138;F;16;LYCEE DE POGNO
602980;AJ;;0;3;9;3;16;10;16;5;9;12;14;;145;M;17;CEG DE PAPRI
602981;AJ;;0;6;10;7;13;6;11;2;7;11;9;;119;M;19;LYCEE DE POGNO
602982;ADM;PASS;1;14;12;7;19;6;17;5;12;11;8;;172;M;18;LYCEE DE POGNO
602983;AJ;;1;8;11;3;13;8;10;3;6;10;7;;117;M;19;CEG TCHIMOURI
602984;AJ;;0;4;10;3;12;5;6;1;6;10;5;;90;F;20;LYCEE DE POGNO
602985;ADM;PASS;3;12;13;3;15;8;13;6;13;15;5;;162;F;21;LYCEE DE POGNO
602986;ADM;PASS;6;11;11;5;17;11;13;10;11;12;6;;175;M;17;LYCEE DE POGNO
602987;AJ;;0;8;10;5;12;8;12;3;10;0;5;;128;F;17;LYCEE DE POGNO
602988;AJ;;0;12;10;3;16;11;13;4;8;10;8;;142;M;15;LYCEE DE POGNO
602989;AJ;;3;10;9;6;12;11;11;5;8;14;7;;141;M;28;LYCEE DE POGNO
602990;AJ;;0;7;10;3;6;4;8;1;10;10;9;;91;F;21;LYCEE DE POGNO
602991;AJ;;4;8;11;2;15;8;14;4;12;13;6;;147;F;22;LYCEE DE POGNO
602992;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;F;21;LYCEE DE POGNO
602993;AJ;;0;6;11;4;13;9;13;9;8;0;9;;140;M;16;LYCEE DE POGNO
602994;AJ;;0;2;10;2;8;5;15;4;6;13;8;;105;M;23;CEG DE PAPRI
602995;AJ;;0;2;9;8;8;8;10;2;6;11;8;;105;F;22;LYCEE DE POGNO
602996;AJ;;2;13;8;5;8;12;14;10;9;0;7;;147;F;19;LYCEE DE POGNO
602997;ADM;PASS;7;15;7;9;17;10;13;11;7;13;9;;173;F;20;LYCEE DE POGNO
602998;ADM;PASS;0;7;11;5;18;10;17;9;11;13;12;;174;F;21;CEG DE PAPRI
602999;ADM;ABIEN;10;13;13;9;17;13;14;18;9;10;16;;214;M;13;CEG DE TAMBONGA
603000;ADM;PASS;0;10;11;4;16;8;16;13;12;10;6;;170;M;17;LYCEE DE POGNO
603001;ADM;PASS;8;10;12;2;18;15;14;6;9;12;5;;172;M;16;LYCEE DE POGNO
603002;AJ;;0;3;8;1;7;10;13;4;10;12;12;;113;M;18;CEG DE TAMBONGA
603003;ADM;PASS;0;14;11;5;15;12;15;8;9;11;5;;165;M;19;LYCEE DE POGNO
603004;AJ;;0;2;7;2;12;8;10;3;2;13;7;;93;M;19;LYCEE DE POGNO
603005;ADM;PASS;5;9;10;6;17;12;11;6;10;11;12;;161;M;14;CEG DE PAPRI
603006;ADM;ABIEN;9;13;9;9;14;12;17;12;11;10;14;;194;M;18;CEG DE PAPRI
603007;ADM;PASS;0;7;7;5;16;10;15;9;11;14;15;;162;M;21;CEG DE TAMBONGA
603008;ADM;PASS;0;12;7;2;16;13;17;8;10;15;9;;163;M;19;LYCEE DE POGNO
603009;AJ;;7;10;9;4;13;10;10;10;9;10;11;;148;M;14;LYCEE DE POGNO
603010;AJ;;0;8;11;5;13;10;10;5;9;14;6;;138;F;20;LYCEE DE POGNO
603011;AJ;;0;7;7;5;10;11;8;3;2;15;9;;104;M;20;LYCEE DE POGNO
603012;ADM;PASS;3;9;12;5;15;11;18;4;8;13;13;;164;M;19;CEG DE PAPRI
603013;AJ;;0;6;7;3;13;12;13;5;8;14;6;;132;M;19;LYCEE DE POGNO
603014;ADM;ABIEN;11;13;10;8;18;12;17;14;10;12;7;;204;M;19;LYCEE DE POGNO
603015;AJ;;0;6;10;1;14;10;13;3;5;10;7;;118;M;21;LYCEE DE POGNO
603016;AJ;;0;3;10;4;12;10;13;7;5;12;9;;127;M;18;CEG DE PAPRI
603017;AJ;;0;8;11;4;13;12;12;6;4;0;12;;134;F;15;CEG DE TAMBONGA
603018;AJ;;0;4;7;6;13;5;16;9;11;15;9;;143;M;19;CEG DE TAMBONGA
603019;AJ;;0;5;7;6;11;12;12;7;6;15;6;;132;F;19;CEG DE TAMBONGA
603020;AJ;;0;11;11;5;13;10;11;9;9;12;7;;149;M;20;LYCEE DE POGNO
603021;AJ;;0;5;7;6;10;11;12;6;8;15;11;;131;M;14;CEG DE TAMBONGA
603022;ADM;PASS;5;14;10;8;16;10;13;6;5;12;13;;160;M;19;CEG DE PAPRI
603023;AJ;;0;5;7;2;18;12;14;7;11;11;8;;148;M;15;LYCEE DE POGNO
603024;ADM;PASS;3;10;10;7;16;14;18;10;10;13;15;;191;M;18;CEG DE TAMBONGA
603025;AJ;;7;9;10;4;15;14;7;3;10;13;12;;147;M;15;CEG DE PAPRI
603026;ADM;PASS;2;6;10;6;15;11;12;8;10;15;13;;160;F;16;CEG DE PAPRI
603027;ADM;PASS;0;6;11;3;17;10;15;6;14;13;5;;161;M;19;LYCEE DE POGNO
603028;AJ;;0;5;8;1;8;10;7;1;7;11;5;;90;F;26;LYCEE DE POGNO
603029;AJ;;0;3;7;3;10;10;7;2;8;12;1;;99;M;20;CEG DE TAMBONGA
603030;ADM;PASS;12;12;9;7;17;11;16;8;7;10;6;;174;M;19;LYCEE DE POGNO
603031;AJ;;0;5;13;4;12;10;9;3;8;12;12;;127;M;22;LYCEE DE POGNO
603032;AJ;;10;13;8;7;14;12;10;1;8;10;13;;146;M;19;CEG DE PAPRI
603033;ADM;PASS;0;9;10;10;18;13;15;10;9;15;13;;187;F;15;CEG DE TAMBONGA
603034;AJ;;1;9;13;4;18;10;12;3;8;10;16;;151;M;24;LYCEE DE POGNO
603035;ADM;PASS;7;7;8;6;16;11;14;9;12;10;13;;169;M;19;CEG DE PAPRI
603036;ADM;PASS;0;10;10;8;19;11;13;10;8;10;12;;170;M;15;CEG TCHIMOURI
603037;AJ;;0;5;7;2;7;10;4;1;8;10;6;;83;M;15;CEG TCHIMOURI
603038;AJ;;0;4;10;3;11;8;8;4;7;12;6;;108;M;22;LYCEE DE POGNO
603039;ADM;PASS;7;16;8;4;16;10;15;8;11;13;14;;174;M;19;CEG DE PAPRI
603040;AJ;;0;7;8;3;15;12;11;4;10;10;11;;134;M;22;LYCEE DE POGNO
